"","Age","b_mortality","p.SCS_AF","p.ED_AF","p.HOSP_AF","pSp.SCS_AF","pSp.ED_AF","pSp.HOSP_AF"
"160",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"161",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"162",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"163",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"164",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"165",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"166",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"167",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"168",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"169",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"170",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"171",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"172",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"173",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"174",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"175",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"176",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"177",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"178",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"179",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"180",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"181",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"182",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"183",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"184",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"185",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"186",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"187",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"188",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"189",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"190",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"191",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"192",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"193",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"194",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"195",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"196",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"197",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"198",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"199",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"200",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"201",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"202",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"203",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"204",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"205",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"206",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"207",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"208",22,0.000916792894713581,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"209",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"210",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"211",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"212",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"213",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"214",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"215",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"216",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"217",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"218",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"219",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"220",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"221",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"222",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"223",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"224",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"225",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"226",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"227",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"228",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"229",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"230",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"231",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"232",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"233",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"234",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"235",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"236",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"237",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"238",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"239",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"240",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"241",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"242",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"243",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"244",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"245",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"246",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"247",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"248",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"249",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
"250",23,0.000975672388449311,5e-04,0.0032,0.002,0.00129896083133493,0.00827761859280484,0.00517309988062077
