,Age,b_mortality,p.SCS_AF,p.ED_AF,p.HOSP_AF,pSp.SCS_AF,pSp.ED_AF,pSp.HOSP_AF
159,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
160,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
161,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
162,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
163,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
164,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
165,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
166,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
167,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
168,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
169,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
170,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
171,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
172,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
173,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
174,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
175,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
176,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
177,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
178,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
179,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
180,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
181,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
182,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
183,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
184,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
185,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
186,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
187,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
188,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
189,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
190,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
191,26,0.001096959,5.00E-04,0.0032,0.002,0.001298961,0.008277619,0.005183413
